id,owner_org_en,title_en,desc_en,link_en,downloads,visits,openness_rating,dataset_format,user_rating_score,user_rating_count
0decc62b-3047-417c-81e7-d8f96fac09a9,Statistics Canada,New motor vehicle sales,"Number of units and  total sales of new motor vehicles by vehicle type and origin of manufacture, monthly.",https://open.canada.ca/data/en/dataset/0decc62b-3047-417c-81e7-d8f96fac09a9,394,464,3,CSV,5.0,1
b813dcb6-cc08-4e06-97d4-85b7e4daa822,"Immigration, Refugees and Citizenship Canada",Study Permit Holders – Ad Hoc IRCC (Specialized Datasets),"Temporary residents who are in Canada on a study permit in the observed calendar year. Datasets include study permit holders by year in which permit(s) became effective or with a valid permit in a calendar year or on December 31st.

Please note that in these datasets, the figures have been suppressed or rounded to prevent the identification of individuals when the datasets are compiled and compared with other publicly available statistics. Values between 0 and 5 are shown as “--“ and all other values are rounded to the nearest multiple of 5. This may result to the sum of the figures not equating to the totals indicated.

Please note that the datasets will not be updated.",https://open.canada.ca/data/en/dataset/b813dcb6-cc08-4e06-97d4-85b7e4daa822,394,847,3,CSV,2.69231,26
367006f5-4df7-4e1b-97b3-587659877f7d,Treasury Board of Canada Secretariat,Population of the Federal Public Service,"This data presents population counts for the Federal Public Service (i.e. all departments and agencies governed by the Financial Administration Act (FAA) Schedules I, IV and V) from March 31st, 2009 to March 31st, 2019.",https://open.canada.ca/data/en/dataset/367006f5-4df7-4e1b-97b3-587659877f7d,390,956,3,CSV,2.9818599999999997,124
ed8880dc-fda1-496b-858c-489cb29c293c,Canada Revenue Agency,Rates for Year’s Maximum Pensionable Earnings (YMPE) (1990-2015 Tax Years),"This table outlines the year’s maximum pensionable earnings (YMPE) used by administrators to calculate the pension adjustment (PA), past service pension adjustment (PSPA) and pension adjustment reversal (PAR). ",https://open.canada.ca/data/en/dataset/ed8880dc-fda1-496b-858c-489cb29c293c,387,851,3,CSV,3.125,8
cf9833d4-718e-4d48-bb61-e4a0d60cc376,Department of Justice Canada,Federal Child Support Tables – Newfoundland & Labrador,The federal child support tables set out the amount of monthly child support payments for each province on the basis of the annual income of the spouse ordered to pay child support (the “support payer”) and the number of children for whom a table amount is payable.,https://open.canada.ca/data/en/dataset/cf9833d4-718e-4d48-bb61-e4a0d60cc376,387,283,3,OTHER,5.0,1
d7ea1810-69d6-4934-a5ad-1cfdce27d45b,Public Services and Procurement Canada,Payments of Claims against the Crown as per Public Accounts of Canada,"At the end of each fiscal year, government-wide financial information is published in the Public Accounts. This dataset, based on the Volume 3 of the Public Accounts, provides a detailed listing of the payments of claims against the Crown of a $1,000 and over. Claims of less than $1,000 are reported as one amount at the end of each department and agency, together with the total number of such claims. Where the situation warrants non-disclosure, the recipient’s name may be withheld from publication. This dataset is from the Public Accounts of Canada and is not the official record of information. The official version of record can be found on the Receiver General website for the most recent fiscal year and the Library and Archives website for historical years.",https://open.canada.ca/data/en/dataset/d7ea1810-69d6-4934-a5ad-1cfdce27d45b,379,223,3,CSV,2.8125,52
b61755fd-824b-469d-b75c-3448e31deb89,Infrastructure Canada,Gas Tax Municipal Allocations,"This dataset contains funding allocations provided to municipalities under Infrastructure Canada's Gastax program.
",https://open.canada.ca/data/en/dataset/b61755fd-824b-469d-b75c-3448e31deb89,375,423,3,CSV,4.375,4
efcf4eaa-db27-48df-b168-1b6628294074,National Defence,Canadian Armed Forces Food Services Daily Cost of Meals,"Canadian Armed Forces (CAF) Food Services provides cost efficient and effective food services that support military activities and that meet client expectations of quality, choice, value, nutrition, and service. This dataset is a report that describes the fixed daily cost of meals from basic food cost and labour cost per base location. Fixed daily cost of meals is a cost that remains unchanged despite changes in the volume of the kitchen activity, including the costs of management staff, base support staff and depreciation of capital equipment. They are normally determined locally for each Base on August 1 for each year.",https://open.canada.ca/data/en/dataset/efcf4eaa-db27-48df-b168-1b6628294074,368,648,3,CSV,4.5,2
7f459f0c-979f-4d2f-b22b-8484571dc543,Public Service Commission of Canada,Applications to the Public Service,"Applicant data refers to information on selected characteristics (e.g. geographical area and educational profile) for applicants to externally advertised processes, via the Post-Secondary Recruitment program (PSR), the Federal Student Work Experience Program (FSWEP) and general external recruitment advertisements of departments and agencies.

The Public Service Commission (PSC) administers a number of programs to support departments and agencies in their renewal efforts and to enable targeted recruitment based on the skills required for the future. These programs also provide economies of scale for departments and agencies that are undertaking strategic recruitment. 

To this end, the PSC administers three student employment programs — the Federal Student Work Experience Program, the Research Affiliate Program and the Post-Secondary Co-op/ Internship Program. These programs are designed to provide students with on-the-job assignments where they can develop the skills and knowledge required for entry into the workforce, while meeting the temporary needs of managers.",https://open.canada.ca/data/en/dataset/7f459f0c-979f-4d2f-b22b-8484571dc543,354,420,3,CSV,1.25,1
32345685-dcf5-4c6e-922d-8a8e195d82a5,Employment and Social Development Canada,Canada Pension Plan (CPP) - Number of CPP recipients by benefit type and gender,"Data on the number of recipients of CPP Retirement, Disability and Survivor benefits by gender for the month of June from 1981 to present.",https://open.canada.ca/data/en/dataset/32345685-dcf5-4c6e-922d-8a8e195d82a5,350,663,3,CSV,1.25,3
7b569daa-59cd-4c14-8ffe-6bc8ebe8d8bb,Canada Energy Regulator,The Economics of Solar Power in Canada,This dataset contains estimates of power generation and economic breakevens for solar-power projects at various scales and installation costs in most communities in Canada.,https://open.canada.ca/data/en/dataset/7b569daa-59cd-4c14-8ffe-6bc8ebe8d8bb,346,437,3,CSV,4.0,1
ea075020-b9f4-43c4-8d04-075132cbbc7d,Employment and Social Development Canada,"Canada Pension Plan (CPP) - Number of New Retirement Pension by Age, Gender and by Calendar Year","Data on new recipients of CPP Retirement benefits by gender, age or age group and the year when these new benefit recipients came into pay from 1987 to 2019.",https://open.canada.ca/data/en/dataset/ea075020-b9f4-43c4-8d04-075132cbbc7d,343,547,3,CSV,4.0625,4
b0e112e9-cf53-4e79-8838-23cd98debe5b,Employment and Social Development Canada,3-Year Employment Outlooks,"The 3-year Employment Outlooks consist of a rating (good, fair or limited) of the employment prospects as well as a narrative text that provides an assessment of the main forecast indicators, recent statistics, and value-added regional observations. Employment Outlooks are developed for each detailed occupation in all provinces, territories and economic regions of Canada, where data permits. They are updated annually.

The Employment Outlooks developed until the 2015-2017 period were assessed on the basis of the National Occupational Classification (NOC) 2006, and include up to 520 occupations. 

Beginning with the 2016-2018 Outlooks, the NOC 2011 is used for the analysis and the Outlooks include up to 500 occupations.

Outlooks and trend descriptions for the latest year (currently disseminated on Job Bank) are subject to change as new information becomes available. Every effort will be made to keep the records on the Open Data Portal as up to date as possible, though delays may occur.

If you have comments or questions regarding the 3-year Employment Outlooks, please contact the Labour Market Information division at: NC-LMI-IMT-GD@hrsdc-rhdcc.gc.ca

",https://open.canada.ca/data/en/dataset/b0e112e9-cf53-4e79-8838-23cd98debe5b,336,513,3,CSV,2.1470599999999997,17
1d42f7b9-1549-40aa-8ac6-0e0302ff2902,Treasury Board of Canada Secretariat,Federal Contaminated Sites Inventory,"The Federal Contaminated Sites Inventory includes information on all known federal contaminated sites under the custodianship of departments, agencies and consolidated Crown corporations as well as those that are being or have been investigated to determine whether they have contamination arising from past use that could pose a risk to human health or the environment. The inventory also includes non-federal contaminated sites for which the Government of Canada has accepted some or all financial responsibility. It does not include sites where contamination has been caused by, and which are under the control of, enterprise Crown corporations, private individuals, firms or other levels of government.",https://open.canada.ca/data/en/dataset/1d42f7b9-1549-40aa-8ac6-0e0302ff2902,335,425,3,XML,2.56944,126
1018c301-d359-4077-8d9b-4e9fbe6a223f,Canada Border Services Agency,Directory of CBSA Offices,The Directory of CBSA Offices includes all designated CBSA offices and service locations across Canada. It provides detailed information on the services available and hours of operation at each site.,https://open.canada.ca/data/en/dataset/1018c301-d359-4077-8d9b-4e9fbe6a223f,331,453,3,CSV,2.27632,76
ac597ff8-ee13-48c3-b315-42e528090af2,Public Services and Procurement Canada,"Detailed information on Professional and Special Services, as per the Public Accounts of Canada","At the end of each fiscal year, government-wide financial information is published in the Public Accounts.  This dataset, based on the Volume 3 of the Public Accounts, provides a detailed listing of the payments (i.e. payments and accrued charges) for professional and special services aggregating to $100,000 or over to one individual or organization. 

This detail includes the main classification of professional and special services, the name and location of the payee, together with the total amount paid. In cases where organizations have more than one place of business, their Head Office location was used for reporting purposes. 

In addition, this statement presents, for each main classification of services, the total amount of payments to one individual or organization aggregating to less than $100,000 and the total number of payees (for fiscal Year 2009-2010 and later).

This dataset is from the Public Accounts of Canada and is not the official record of information. The official version of record can be found on the Receiver General website for the most recent fiscal year and the Library and Archives website for historical years.",https://open.canada.ca/data/en/dataset/ac597ff8-ee13-48c3-b315-42e528090af2,328,209,3,CSV,2.3113200000000003,106
7e0189e3-8595-4e62-a4e9-4fed6f265e10,Employment and Social Development Canada,National Service Provider List,"The National Service Provider List is a comprehensive list of emergency and transitional homeless shelters in Canada. It provides annual capacity statistics on the number of permanent beds for each facility. Employment and Social Development Canada maintains the list with information that is provided by communities and service providers and gathered from publicly available sources.
",https://open.canada.ca/data/en/dataset/7e0189e3-8595-4e62-a4e9-4fed6f265e10,328,476,3,CSV,5.0,1
845f9e76-d03e-4652-8f43-bb777ab1d52b,Public Service Commission of Canada,Population under the Public Service Employment Act,"Population data refers to the number of active employees in organizations under the exclusive appointment authority of the Public Service Commission (PSC) (employees of organizations named in the Financial Administration Act — Schedule I, most of Schedule IV and some agencies in Schedule V). This differs from numbers reported by the Treasury Board Secretariat (TBS) that reflect employment in organizations under the Public Service Staff Relations Act. In addition, a number of separate agencies are subject to Part 7 of the *Public Service Employment Act* (PSEA), which administers the political activities of public servants. The population count represents the number of active employees at a specific point in time. 

Population data are derived from the TBS Incumbent File. This file is extracted from the Public Services and Procurement Canada (PSPC) pay system.",https://open.canada.ca/data/en/dataset/845f9e76-d03e-4652-8f43-bb777ab1d52b,324,426,3,CSV,3.0,2
85e12734-7705-48de-adb9-ee27bbfd1672,Statistics Canada,"Air passenger traffic at Canadian airports, annual","<p>Passengers enplaned and deplaned at Canadian airports, annual.<br></p>",https://open.canada.ca/data/en/dataset/85e12734-7705-48de-adb9-ee27bbfd1672,321,422,3,CSV,5.0,1
9ae3e718-8b6d-40b7-8aa4-858f00e84b30,Canadian Space Agency,NEOSSAT - Astronomy Data,"The dataset includes the astronomical images from the Near-Earth Object Surveillance Satellite (NEOSSat). NEOSSat was launched on February 25, 2013 and it is the first space satellite dedicated to detecting and tracking asteroids and satellites. The suitcase-sized NEOSSat orbits at an altitude of approximately 780 kilometres above the Earth, searching for near-Earth asteroids that are difficult to spot using ground-based telescopes. Because of its lofty location, it is not limited by the day-night cycle and can operate 24/7. It circles the globe every 100 minutes, and, in part due to its large baffle, is able to scan space near the Sun in order to detect asteroids that may someday pass close to Earth. Through NEOSSat, Canada is participating in the international effort of the world’s space agencies to catalogue the near-Earth population of asteroids and produce information that can be used to target new destinations for future space exploration missions.  
More information on NEOSSAT: http://asc-csa.gc.ca/eng/satellites/neossat/default.asp",https://open.canada.ca/data/en/dataset/9ae3e718-8b6d-40b7-8aa4-858f00e84b30,320,424,3,OTHER,3.66667,3
1991fef6-9dfe-40e2-a0c6-19c60ddf4a02,Transport Canada,Vehicle Recalls- Last 60 Days,"The Vehicle Recalls Database is used by Transport Canada's Defect Investigations and Recalls Division to record and publish recalls pertaining to vehicles, tires, and child car seats.  Data set includes all recalls in the last 60 days.",https://open.canada.ca/data/en/dataset/1991fef6-9dfe-40e2-a0c6-19c60ddf4a02,314,415,3,CSV,2.62658,79
db176046-fbf7-4650-809a-51d8154926e0,Treasury Board of Canada Secretariat,Population of the Federal Public Service by Tenure,"This data presents population counts by Tenure for the Federal Public Service (i.e. all departments and agencies governed by the Financial Administration Act (FAA) Schedules I, IV and V) from March 31, 2009 to March 31, 2019.",https://open.canada.ca/data/en/dataset/db176046-fbf7-4650-809a-51d8154926e0,309,451,3,CSV,2.77604,48
353333bd-3b26-4b05-8088-ca883188b80c,Public Services and Procurement Canada,External Expenses by Segment and by Type as per the Public Accounts of Canada,"At the end of each fiscal year, financial information is published in the Public Accounts. This dataset, based on its Volume 1, provides a two year comparative analysis of Government operational expenses (in millions of dollars) with outside parties. It includes data taken from Table 3.6 — External Expenses by Type (prior to 2008) and External Expenses by Segment and by Type (2008 and after). This dataset is from the Public Accounts of Canada and is not the official record of information. The official version of record can be found on the Receiver General website for the most recent fiscal year and the Library and Archives website for historical years. ",https://open.canada.ca/data/en/dataset/353333bd-3b26-4b05-8088-ca883188b80c,306,57,3,CSV,2.38636,55
d6813de6-b20a-46cc-8990-01862ae15c5f,Environment and Climate Change Canada,Adjusted and Homogenized Canadian Climate Data – Daily Temperature and Precipitation  AHCCD – daily T&P ,"The data consist of homogenized daily maximum, minimum and mean surface air temperatures for more than 330 locations in Canada; adjusted daily rainfall, snowfall and total precipitation for more than 460 locations. The data are given for the entire period of observation. Please refer to the papers below for detailed information regarding the procedures for homogenization and adjustment.

References: 
Mekis, É. and L.A. Vincent, 2011: An overview of the second generation adjusted daily precipitation dataset for trend analysis in Canada. Atmosphere-Ocean, 49(2), 163-177.
Vincent, L. A., X. L. Wang, E. J. Milewska, H. Wan, F. Yang, and V. Swail, 2012. A second generation of homogenized Canadian monthly surface air temperature for climate trend analysis, J. Geophys. Res., 117, D18110, doi:10.1029/2012JD017859.
Wang, X.L, Y. Feng, L. A. Vincent, 2013. Observed changes in one-in-20 year extremes of Canadian surface air temperatures. Atmosphere-Ocean. Doi:10.1080/07055900.2013.818526.",https://open.canada.ca/data/en/dataset/d6813de6-b20a-46cc-8990-01862ae15c5f,306,544,1,OTHER,2.20066,76
324befd1-893b-42e6-bece-6d30af3dd9f1,Statistics Canada,"New housing price index, monthly",<p>New housing price index (NHPI). Monthly data are available from January 1981. The table presents data for the most recent reference period and the last four periods. The base period for the index is (201612=100).<br></p>,https://open.canada.ca/data/en/dataset/324befd1-893b-42e6-bece-6d30af3dd9f1,299,387,3,CSV,1.0,1
af589454-caf5-4b6f-86ed-c871567c61de,Canadian Institutes of Health Research,Historical Success Rates in CIHR Open Grant Competitions,"Historical success rates of research grant applications at the peer review stage (whether or not the grant was accepted) submitted to the Canadian Institutes of Health Research [Open Operating Grants Program (MOP competitions), Project Grant Program (first PJT competition), and Foundation Grant Program (first and second FDN competitions)].  Success rates are subdivided by the primary thematic research Pillar, that was self-identified by each applicant at the time of application submission: 1) Biomedical Research, 2) Clinical Research, 3) Health Services Research, 4) Social, Cultural, Environmental, and Population Health Research.    ",https://open.canada.ca/data/en/dataset/af589454-caf5-4b6f-86ed-c871567c61de,295,263,3,CSV,5.0,1
f5af8f9d-09bd-4788-8e06-617167403426,Employment and Social Development Canada,"Old Age Security (OAS) - Number of New Benefits, by Province and by Type","This dataset provides information on the number of new benefits, by province and by type for Old Age Security (OAS).  It is part of Canada Pension Plan and Old Age Security Statistical Bulletin - a monthly publication that provides information on the number of benefits and new benefits by place of residence (province).  Beneficiaries living outside of Canada are included under their last province or territory of residence in Canada. In order to ensure client confidentiality, an 'X' has been placed where the number of clients  receiving a particular benefit is equal to or below 9. In order to avoid residual disclosure, an 'X' has also been placed where the next number of clients was found, which may be lowest below, equal to, or above 9.",https://open.canada.ca/data/en/dataset/f5af8f9d-09bd-4788-8e06-617167403426,295,865,3,CSV,2.43486,142
5fefdd9b-e7e9-4139-93a1-aa4e696fb237,Public Services and Procurement Canada,Financial Information Comparative of Public Sector Pension Accounts as per the Public Accounts of Canada,"At the end of each fiscal year, the Receiver general of Canada publishes financial information in the Public Accounts. This dataset, based on its Volume 1, Section 6—Pensions and Other Future Benefits, provides a financial information comparative (in dollars) related to public sector pensions. It includes data taken for the following accounts: Public Service Superannuation Account; Public Service Pension Fund Account; Canadian Forces Superannuation Account; Canadian forces Pension Fund Account; Reserve Force Pension Fund Account; Royal Canadian Mounted Police Superannuation Account; Royal Canadian Mounted Police Pension Fund Account; Members of Parliament Retiring Allowances Account; and Members of Parliament Retirement Compensation Arrangements Account. This dataset is a non-official record of information taken from the Public Accounts of Canada. The official version can be found on the Receiver General website for the most recent fiscal year and the Library and Archives website for historical years. ",https://open.canada.ca/data/en/dataset/5fefdd9b-e7e9-4139-93a1-aa4e696fb237,288,92,3,CSV,5.0,1
0e52f1b0-089a-430e-bbd1-1367d7328a2e,"Innovation, Science and Economic Development Canada",Annual Insolvency Rates,The consumer insolvency rate is defined as the number of consumer insolvencies per thousand residents aged 18 years or above. The business insolvency rate is defined as the number of business insolvencies per thousand businesses. Annual insolvency rates are available for consumers starting from 1987 and for businesses starting from 1998.  [Office of the Superintendent of Bankruptcy Canada],https://open.canada.ca/data/en/dataset/0e52f1b0-089a-430e-bbd1-1367d7328a2e,288,321,2,XLS,3.3571400000000002,7
43a63c4f-b08e-4c53-99bb-20b90b83c6c0,Canadian Heritage,Canadian Film or Video Production Tax Credit Program (CPTC) - Certified Productions,"These lists provide the following information on productions for which a Canadian film or video production (Part A) certificate (defined in subsection 125.4(1) of the Income Tax Act) was issued: The title of the production for which the certificate was issued, and the name of the taxpayer(s) to whom the certificate was issued. Where a production is a series, note it is possible that not all episodes were certified. Approximately every six months, the list of certified productions since 2010 will be withdrawn and replaced with a new update to report the addition of newly certified productions and the removal of revoked productions.
",https://open.canada.ca/data/en/dataset/43a63c4f-b08e-4c53-99bb-20b90b83c6c0,277,560,3,CSV,1.75,4
13e6b82c-eb86-49c3-9739-8c39c702befd,Environment and Climate Change Canada,"Drinking water advisories – Boil water advisories by community size, Canada","The Canadian Environmental Sustainability Indicators (CESI) program provides data and information to track Canada's performance on key environmental sustainability issues. The Drinking water advisories indicators provide a long-term view of the main reasons why boil water advisories are issued. They also report on the relationship between community size and the percentage of boil water advisories issued each year. The indicators exclude ""Do not consume"" and ""Do not use"" advisories, which represent approximately 2% of all drinking water advisories in Canada annually. Drinking water advisories are public health protection messages issued by public health or regulatory authorities. They inform consumers about actions they should take to protect themselves from real or potential health risks related to their drinking water supply. Although Canada's drinking water is among the safest in the world, better understanding key trends related to drinking water advisories helps identify priorities for drinking water infrastructure and operations. This information helps foster consistency and coordination of efforts to enhance drinking water safety and the sustainability of drinking water infrastructure across the country. Information is provided to Canadians in a number of formats including: static and interactive maps, charts and graphs, HTML and CSV data tables and downloadable reports. See the supplementary documentation for the data sources and details on how the data were collected and how the indicator was calculated.",https://open.canada.ca/data/en/dataset/13e6b82c-eb86-49c3-9739-8c39c702befd,277,588,3,CSV,2.29032,31
089fc8e5-1340-4e8a-a7e4-f6eb320a5b6e,Veterans Affairs Canada,Canadian Virtual War Memorial,"The purpose of the Canadian Virtual War Memorial (CVWM) is to recognize and keep alive the memory of the achievements and sacrifices made by those who served Canada in the defence of freedom and so have contributed to the development of Canada as a nation.

The virtual memorial also contains images of individual Canadians and their experiences. You are invited to send us digital images of photographs and memorabilia relevant to Canada's war dead.

The names found in the Canadian Virtual War Memorial are those found in the Books of Remembrance. They contain the names of Canadians who fought in wars and died either during or after them. Together, they commemorate the lives of more than 118,000 Canadians who, since Confederation, have made the ultimate sacrifice while serving our country in uniform.",https://open.canada.ca/data/en/dataset/089fc8e5-1340-4e8a-a7e4-f6eb320a5b6e,277,797,3,JSON,2.6087,69
d1b39de7-e525-4cfa-a605-af38bf174555,Health Canada,Health Canada Analyses of the Radioactive Content of Fish Samples from Canada’s West Coast,"Since the Fukushima-Daiichi nuclear accident, the Radiation Protection Bureau (RPB) of Health Canada has performed several analyses of the radioactive content of fish samples from Canada’s west coast.  RPB is making the results of these measurements available in three separate, publicly accessible files. 
The first series of measurements (Radioactivity in Fish- 2011-2012 -Data) was done in collaboration with the Canadian Food Inspection Agency (CFIA) at the onset of the emergency in Japan. The next set of measurements (Radioactivity in Fish- 2013 -Data) was done in collaboration with Fisheries and Oceans Canada as part of a research and development project that led to a peer reviewed publication (A Report on Radioactivity Measurements of Fish Samples from the West Coast of Canada, Radiation protection dosimetry, 2014, http://rpd.oxfordjournals.org/content/early/2014/05/01/rpd.ncu150.full).  The last series of measurements (Radioactivity in Fish- 2014 -Data) are part of the ongoing Integrated Fukushima Ocean Radionuclide Monitoring (InFORM) project. The InFORM is a collaborative radiation monitoring network aimed at assessing and communicating the potential environmental impact   to the Canada’s Pacific and Arctic Oceans stemming from the Fukushima-Daiichi nuclear accident (http://fukushimainform.wordpress.com).  InFORM includes government agencies (Health Canada and Fisheries and Oceans Canada), academics (University of Victoria, University of Ottawa), the private sector (Woods Hole Oceanographic Institution), and citizen scientists. 
Health Canada also measured the radiological content of various fish and seafood products as part of the Canadian Total Diet Study (TDS). The TDS provides estimated levels of exposure to chemicals that Canadians in different age-sex groups may accumulate through the food supply. More information on the TDS can be found here: http://www.hc-sc.gc.ca/fn-an/surveill/total-diet/index-eng.php
All of Health Canada's measurements indicate that the radiological content of west coast fish are dominated by natural radionuclides (e.g. potassium-40 and polonium-210), and that the level of anthropogenic radionuclides, including the one resulting from the Fukushima nuclear accident, are very small in comparison (typically below our detection limit of ~1Bq/kg).  Detailed information on radiation from Japan, including radiation levels in food products, seafood, and ocean water, can be found here: http://www.hc-sc.gc.ca/hc-ps/ed-ud/respond/nuclea/add_info-ren_supp-eng.php.
",https://open.canada.ca/data/en/dataset/d1b39de7-e525-4cfa-a605-af38bf174555,277,253,3,CSV,2.9424799999999998,113
6a919bd5-491e-466e-a279-00cbf7a8e02c,Elections Canada,Poll-by-Poll Results - 42nd General Election,"Poll-by-poll results reflect the final tabulation of votes within each electoral district, for Canadian Federal elections 
",https://open.canada.ca/data/en/dataset/6a919bd5-491e-466e-a279-00cbf7a8e02c,273,640,3,CSV,1.75,2
3eac6c30-4e06-4441-a84b-8019786ae69c,Health Canada,Canadians’ Attitudes toward the Health Care System,"A series of health-related data sets from various quantitative public opinion research studies.
",https://open.canada.ca/data/en/dataset/3eac6c30-4e06-4441-a84b-8019786ae69c,270,143,3,CSV,2.41667,42
743a0b4a-9e33-4b12-981a-9f9fd3dd1680,Parks Canada,Human-wildlife conflict incidents managed by Parks Canada,"This Open Data Record is comprised of datasets that document human-wildlife conflict incidents managed by Parks Canada Agency. A human-wildlife conflict (HWC) “incident” is any potential conflict situation between people and wildlife that was assigned to Parks Canada staff to manage to help ensure the safety and wellbeing of people and wildlife. The vast majority of HWC incidents are minor and staff are able to manage them safely with low risk to people, however, the dataset also includes more hazardous incidents between people and wildlife that can result in injury or death of either wildlife or people. 

HWC incident data inform Parks Canada Agency policies, programs, and operations, and enable evaluation of HWC patterns to help Parks Canada ensure safe and enjoyable visitor experiences while conserving wildlife and integrity of ecosystems across our national system of protected heritage areas.

For any single HWC incident, there may be multiple management actions taken or multiple animals involved, and therefore this Open Data Record includes separate datasets for incidents, responses, animals involved, and human activities. These four datasets include many shared fields, including a unique alphanumeric “Incident Number” that can be used to look-up records between the tables or to join the tables in a relational database. There are also nine derived datasets provided to summarize the total number of incidents, animal species involved, animals injured or killed (by human causes), aggressive encounters, unnatural attractants, and response actions taken. 

All HWC incident data remain subject to ongoing revisions as more information comes available or for quality control purposes. All protected, personal, private or confidential information has been removed from these datasets. 
",https://open.canada.ca/data/en/dataset/743a0b4a-9e33-4b12-981a-9f9fd3dd1680,270,320,3,CSV,5.0,1
6d9f412c-c5fa-497e-9a97-447369440f71,Employment and Social Development Canada,"Canada Pension Plan (CPP) - Number of New Survivor Benefit by Age, Gender and by Calendar Year","Data on new recipients of CPP Survivor benefits by gender, age group and the year when these new benefit recipients came into pay from 1995 to 2019. ",https://open.canada.ca/data/en/dataset/6d9f412c-c5fa-497e-9a97-447369440f71,266,709,3,CSV,0.8125,4
1fab2afd-4f3c-4922-a07e-58d7bed9dcfc,Employment and Social Development Canada,"Canada Pension Plan (CPP) - Number of Benefits, by Place of Residence and Benefit Type","This dataset provides information on the number of benefits, by place of residence and benefit type for the Canada Pension Plan (CPP).  It is part of the Canada Pension Plan and Old Age Security Statistical Bulletin - a monthly publication that provides information on the number of benefits and new benefits by place of residence (province). In order to ensure client confidentiality, an 'X' has been placed where the number of clients  receiving a particular benefit is equal to or below 9. In order to avoid residual disclosure, an 'X' has also been placed where the next number of clients was found, which may be lowest below, equal to, or above 9. ",https://open.canada.ca/data/en/dataset/1fab2afd-4f3c-4922-a07e-58d7bed9dcfc,263,585,3,CSV,2.68293,41
a289fd54-060c-4a96-9fcf-b1c6e706426f,Health Canada,The Canadian Nutrient File: Nutrient Value of Some Common Foods ,"Published by Health Canada, the Nutrient Value of Some Common Foods (NVSCF)  provides Canadians with a resource that lists 19 nutrients for 1000 of the most commonly consumed foods in Canada.  Use this quick and easy reference to help make informed food choices through an understanding of the nutrient content of the foods you eat.  For further information, a booklet is available on this site in a downloadable or printable pdf format.",https://open.canada.ca/data/en/dataset/a289fd54-060c-4a96-9fcf-b1c6e706426f,262,280,3,CSV,2.92614,44
3c16cd48-3ac3-453f-8260-6f745181c83b,Agriculture and Agri-Food Canada,Canadian Cheese Directory,"A comprehensive database dedicated solely to Canadian cheeses made from cow, goat, sheep, or buffalo milk.

Canada produces more than 1450 cheeses that are listed in the Canadian Cheese Directory. The several varieties of cheese have been established according to guidelines including the type of milk, the cheese category, the milk treatment, the fat content, the ripening period and the production method.

The Canadian Cheese Directory is compiled and updated by the Canadian Dairy Information Centre (CDIC) in collaboration with the Ministère de l'Agriculture, des Pêcheries et de l'Alimentation du Québec (MAPAQ).
",https://open.canada.ca/data/en/dataset/3c16cd48-3ac3-453f-8260-6f745181c83b,262,348,3,CSV,2.9615400000000003,13
60dfa940-a901-4ac6-8de7-dc717f499e05,Statistics Canada,"Prevalence of cannabis use in the past three months, self-reported","<p>Number and percentage of people reporting cannabis use in the past three months by quarter, geography, gender, age, household population aged 15 years or older, Canada.</p>",https://open.canada.ca/data/en/dataset/60dfa940-a901-4ac6-8de7-dc717f499e05,259,251,3,CSV,3.0,2
13c5b5c5-5bbb-48b1-907a-dc7c5975345d,Treasury Board of Canada Secretariat,Population of the Federal Public Service by Department and Tenure,"This data presents population counts by department and tenure for all Parliamentary appropriated organizations from March 31, 2009 to March 31, 2019. In this dataset the Population counts for the following organizations are merged: Statistics Canada includes employees of Statistical Survey Operations, Innovation, Science and Economic Development Canada includes employees of Competition Bureau Canada, and Global Affairs Canada includes employees of Passport Canada (before March 2014).",https://open.canada.ca/data/en/dataset/13c5b5c5-5bbb-48b1-907a-dc7c5975345d,259,440,3,CSV,1.175,10
59a3fbac-5c1b-4d6a-ba68-a597b4292fef,"Innovation, Science and Economic Development Canada",Canadian Importers Database (2014),"The Canadian Importers Database (CID) provides summary reports and lists of companies importing goods into Canada. Users importing data in Excel using the default settings need to be aware that the HS6 and HS10 codes will, by default, be interpreted as a number and will lose the leading zero were applicable.",https://open.canada.ca/data/en/dataset/59a3fbac-5c1b-4d6a-ba68-a597b4292fef,255,183,3,CSV,2.87879,33
d5614095-e77a-4cb4-a5e6-9f8bff067c9f,Statistics Canada,"Farm product prices, crops and livestock","Farm product prices, crops and livestock, by province (in dollars per metric tonne unless otherwise noted).  Data are available on a monthly basis.",https://open.canada.ca/data/en/dataset/d5614095-e77a-4cb4-a5e6-9f8bff067c9f,248,312,3,CSV,5.0,1
3c981dfe-30ac-44cb-b9a3-0fb450913d1b,Agriculture and Agri-Food Canada,Weekly Red Meat Slaughter,"Number of head and weight for cattle, calves, hogs, sheep and lamb from federally inspected slaughterhouses.

Data Source:

Federally Inspected Slaughter: Canadian Food Inspection Agency as compiled by Agriculture and Agri-Food Canada, Animal Industry Division, except cattle and calves which is the Canadian Beef Grading Agency as compiled by Agriculture and Agri-Food Canada.",https://open.canada.ca/data/en/dataset/3c981dfe-30ac-44cb-b9a3-0fb450913d1b,248,287,3,CSV,5.0,1
